GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
DECR2	6.74703	7.22941	7.39372	7.17262	7.99413	6.29461	6.74042	7.04997	6.01737	7.6752	7.19	6.31659	6.00278	6.21085	6.97407	6.3926	6.39327	6.5214	7.07104	7.08481
PATZ1	6.01328	6.98137	4.97918	5.90503	6.09176	5.66391	5.76866	4.80427	6.02365	5.73362	4.70255	5.23927	5.54832	3.69129	5.27815	5.87576	5.57358	5.15204	5.19304	5.31574
VPS72	8.10116	8.38302	8.21382	8.44326	8.25118	7.54101	7.9487	7.59311	7.94828	8.0932	6.80067	7.23394	7.28308	3.9143	6.82066	6.91351	7.3548	6.83719	6.72813	7.27929
CADM2	1.65442	1.94087	1.817	1.87104	1.80726	1.74257	1.50275	2.19842	2.66593	1.84325	1.99653	3.01885	3.82857	3.44324	3.81607	3.49288	2.3339	2.2937	2.67555	2.22502
ZNF713	2.43036	3.7174	4.40509	2.69955	3.66171	2.5927	3.53692	2.95507	3.29262	3.00208	3.72342	3.39052	3.15894	2.95507	3.38058	4.29099	2.88396	4.0868	3.41588	3.13602
SERTAD1	6.08235	6.19917	6.51976	6.76981	6.89983	5.27073	6.51559	6.29177	6.13012	5.97238	7.04193	5.88075	6.58858	6.28762	6.08166	6.72553	7.47043	6.67874	6.18681	7.8669
LPCAT2	2.86498	3.96078	4.24191	4.03686	2.97604	4.53948	3.19958	3.61729	4.2145	3.60684	3.42027	5.05687	4.83618	2.97604	4.36066	3.77368	4.27905	3.29733	4.20085	4.26122
GPR83	2.83855	2.88186	3.09987	2.55318	2.95915	2.29735	2.29735	2.95538	2.61365	2.84339	3.13965	2.44784	2.4932	3.30241	2.29735	2.4418	2.24736	2.35725	2.24415	2.24613
NOX1	3.94682	3.78922	4.56285	4.41639	4.59768	4.16206	4.4464	4.44637	4.15134	4.64667	4.86203	4.06702	4.16674	5.57227	4.7307	4.6211	4.54288	4.02117	4.23425	4.4577
ATP9B	4.5244	5.63935	6.57008	5.66997	6.34648	5.52324	6.42357	5.76294	4.9504	7.03103	6.28406	6.81229	7.02468	3.85916	6.39495	6.67281	6.3383	6.87697	6.38472	6.68356
CALCOCO1	6.82623	5.53516	5.7033	5.34396	5.66761	6.10585	5.92364	5.66519	5.3764	5.94409	5.61501	5.78395	5.844	6.30338	5.66742	5.73741	5.91031	5.53219	6.09427	5.47076
HYAL3	4.13787	4.22906	3.52349	3.68076	3.97958	3.67952	3.63525	3.34819	3.11559	4.08855	3.49729	3.59644	3.28782	4.54936	3.35946	2.79239	3.10029	2.51294	2.97699	2.91894
KIAA2012	1.95771	2.1299	3.0448	2.15146	2.97722	3.09763	2.33791	2.20629	2.14297	2.66761	2.96157	2.67261	2.86458	3.39956	2.6708	3.49418	2.89627	3.10147	2.73405	2.85085
TIAM2	5.09431	4.34389	4.87294	5.23955	4.45321	3.93631	5.04309	4.45695	4.35259	4.34103	4.77022	5.16675	5.691	6.03086	5.19516	3.8817	4.98396	4.08888	4.98008	4.1986
GJB1	4.68338	5.70129	5.27337	5.09033	7.0784	5.6716	4.79103	5.29625	4.04383	5.33631	5.01127	5.72936	6.00694	5.58002	5.36977	5.07443	5.43373	5.43643	5.40811	5.63406
BAZ1B	4.67057	4.58379	5.18991	5.11785	6.02563	5.48013	4.87772	4.81081	5.219	6.02563	5.21431	4.88142	4.9168	5.88442	4.4459	4.85592	4.9912	5.219	5.12874	4.9912
STAG3	4.65171	4.67661	4.87438	4.73117	4.69316	5.4104	5.22773	5.09073	4.93894	5.40457	5.31709	5.33754	5.81657	6.19669	5.9199	6.29014	6.77558	6.13242	5.17416	5.24706
DUSP5P1	2.72767	2.61492	3.17848	2.61437	3.70347	2.71304	2.57823	4.00971	2.70564	2.59728	2.47885	3.45842	3.2858	2.85984	3.0518	4.28202	3.36139	3.61546	2.83311	3.23303
ZNF391	2.90511	3.12344	4.29662	3.40541	3.58311	3.70321	3.54799	3.29211	3.07456	4.09993	3.4751	3.16745	2.94282	3.44863	3.29427	2.98215	3.0385	3.33634	3.48033	2.98305
COL2A1	6.69519	3.39029	3.93323	3.86137	3.77449	3.57856	4.84113	4.01693	3.38143	2.84056	2.82587	2.98451	2.63251	4.33477	3.0119	2.79748	3.18487	3.0385	3.21217	2.97757
FAM173A	5.78435	6.23385	5.47119	6.25452	5.90503	3.93631	5.26034	4.9913	5.58075	5.41886	4.36834	4.92583	5.12393	3.63981	5.12632	4.89576	4.6871	4.47959	3.78235	5.05971
LOC441666	4.77084	3.07266	5.46463	3.65573	2.63142	5.31774	2.29502	5.65291	2.71354	6.26479	2.90364	3.06292	3.78549	3.97447	3.36045	2.94822	3.82613	3.07782	3.54553	3.50796
GSS	7.60069	7.34211	5.93526	5.78408	6.23215	5.76297	6.56268	6.62091	6.52454	6.1943	6.28129	6.21488	6.27675	7.5968	6.57433	6.13492	5.46549	6.17332	6.00161	6.50835
CCDC178	2.96811	3.16517	3.4563	3.56923	3.24394	3.81936	3.85345	3.71417	3.79139	3.72051	3.93306	2.86499	3.54363	4.07678	3.58713	3.26907	3.66326	3.43161	4.27893	3.90155
FARP1	8.98947	8.72109	7.3643	7.7462	7.68133	7.41114	9.02563	7.09628	8.60675	7.8652	7.57887	7.81079	7.67464	5.9647	6.82186	6.99386	7.94737	7.64376	7.16735	7.09331
RPS28	7.06937	6.4911	6.55135	5.66585	6.75157	6.3732	7.34039	5.66389	5.52434	6.17829	6.35618	6.28887	6.29811	5.99081	6.62451	5.96542	6.16708	6.00941	5.9448	6.49458
SMARCD1	6.36612	5.13505	6.15697	5.42204	5.72216	5.88518	6.87957	6.71556	5.44588	6.67518	5.40577	5.41539	5.18598	6.03092	5.78558	5.0207	5.51964	5.65246	5.6098	5.95449
OGFR	6.41091	6.4047	5.61469	5.8831	6.43068	5.19092	6.37464	5.804	5.34442	6.0633	5.55821	5.26423	4.69494	6.21085	5.20987	5.42649	5.25091	5.34614	5.45431	6.07973
FERMT3	5.51631	4.84697	5.52367	5.38971	5.2342	4.91143	5.07627	4.8596	4.64545	5.62159	5.86414	4.54168	5.10554	6.98395	5.24046	5.02477	5.01733	5.09756	5.39229	6.15546
ARHGAP1	9.64178	9.26507	9.29377	10.1714	10.0455	9.40838	10.3595	9.53644	9.66709	10.202	9.74268	10.1561	10.0988	8.31526	10.0408	10.0521	9.92162	9.70967	9.84757	10.1728
ATP1B2	4.20411	3.92864	4.76015	4.23074	4.38124	4.16206	4.40271	4.94538	4.10008	4.26633	4.72219	4.5248	4.50736	5.72606	4.40676	4.45914	4.29396	4.66096	5.22176	5.13294
EXD3	4.64912	3.98196	4.48793	4.41173	4.48793	4.17964	4.87443	4.73155	3.946	5.16365	4.43466	4.11758	4.16682	5.85854	3.9923	4.22683	3.72164	4.12286	3.76073	4.10013
SIK2	5.82455	6.68935	6.16028	6.01592	6.93293	6.02315	6.45606	6.79881	7.06089	6.43023	6.17065	6.56574	6.77338	5.82612	6.76741	6.43959	6.59795	7.15395	7.00814	6.8214
AKR7A3	5.88164	5.95429	4.95197	4.59826	4.50603	4.83756	5.56784	4.29483	5.13784	5.58274	4.78762	5.45076	5.13546	4.86804	4.63608	5.161	4.99744	5.17982	4.80181	4.78762
SIDT2	6.0672	4.91414	5.93698	5.7013	6.4181	5.74881	6.20677	5.99316	5.76105	6.94721	5.65296	5.83839	5.51456	4.96457	6.25954	6.01866	5.95192	6.17962	5.91537	6.22056
GLB1	8.38654	8.29605	7.30208	7.72872	7.45255	7.96392	7.25009	7.55431	8.08183	7.97778	7.59883	8.32161	8.96454	5.77044	7.492	8.31471	8.11585	7.80831	7.57452	8.25648
TMPPE	8.38654	8.29605	7.30208	7.72872	7.45255	7.96392	7.25009	7.55431	8.08183	7.97778	7.59883	8.32161	8.96454	5.77044	7.492	8.31471	8.11585	7.80831	7.57452	8.25648
FLOT2	6.9684	7.35049	5.80109	5.39334	5.95944	5.47112	6.00517	5.87229	5.28875	5.79529	6.01515	6.3267	6.43036	5.48081	5.77315	6.77564	6.26986	6.39404	6.47564	6.40315
ITGA5	5.95254	5.23247	5.62467	5.98356	5.62203	4.8741	5.5699	5.11316	5.16721	5.43717	5.2263	4.8741	5.14315	6.51109	5.35594	5.2525	5.47266	5.37902	4.96156	5.39666
MMP24OS	6.20575	5.90179	5.48994	6.54771	6.50374	5.22513	6.18928	6.12592	5.15224	5.79185	6.08906	5.3732	6.23944	5.85808	6.31663	6.46808	6.36753	6.01093	5.804	5.48395
TUBB4A	3.27795	3.61851	3.60096	3.94135	4.13043	3.56667	5.10486	3.77595	4.30862	3.55228	3.79328	4.13227	4.04702	4.66442	3.94135	4.28759	4.62839	4.3526	4.4727	4.43127
PDZD4	3.76838	3.44962	4.40112	4.79848	4.07448	4.72445	5.10505	3.83414	4.41613	4.60215	4.60541	4.03451	4.42013	5.12669	3.8755	5.04008	4.64866	4.95973	4.90532	4.36998
NXNL2	1.589	4.79259	2.16279	1.96881	2.39945	2.19703	1.88606	2.06655	1.88808	2.16744	2.57944	3.25302	2.79585	2.6883	3.36491	2.85562	2.72976	2.63891	2.50938	2.29178
ACP2	6.46076	6.71137	5.43061	6.40866	6.51651	6.48372	7.26485	5.73719	6.66377	6.42432	5.57094	5.75643	6.21152	4.89662	5.77619	5.98483	4.95432	5.65228	6.18152	6.07176
PLN	3.78816	3.06613	3.18261	3.80508	3.4773	4.33649	3.33713	3.17448	2.76149	3.08989	4.20644	3.1983	2.87374	3.11345	3.03744	5.28237	5.35542	3.64757	2.79925	3.79627
HLCS	3.67721	3.68192	2.87056	2.90466	3.83431	3.95446	3.08366	4.11645	3.42728	3.50825	2.40104	2.93195	3.38046	3.19145	2.93523	3.48506	2.45488	3.06854	3.40172	3.45171
TAP2	5.60576	6.31463	5.88597	4.91386	6.03793	4.25861	5.02044	4.59025	5.1184	5.771	5.72842	5.3051	4.90554	5.29352	5.15439	5.42523	4.85964	4.58171	4.62903	5.61543
LAMA1	3.16299	5.25492	5.51715	3.66245	3.52532	3.15204	4.16714	4.1346	3.7742	4.22769	3.20702	3.26945	2.80279	6.26601	3.25022	2.75384	2.98428	3.23347	2.91191	2.97428
HDHD3	5.61599	7.9948	5.14175	5.24974	6.27235	5.63056	5.2024	5.33754	5.00719	4.5233	5.09039	5.21652	5.80134	5.55568	5.60151	5.74337	5.27566	5.15489	4.33389	6.05736
GORASP1	7.8583	6.71895	5.31531	5.52271	5.54772	5.92701	5.65299	5.53867	5.76837	6.03754	5.94528	5.88075	6.16408	3.88764	5.92701	6.07145	5.85243	6.40398	5.23498	5.52859
MYO7A	2.36923	2.00444	2.76005	2.39751	2.42558	3.10534	2.73089	3.16263	2.10538	2.7548	3.17586	1.94129	2.79028	3.52476	2.5417	2.46367	2.3333	2.674	2.81763	2.7548
CHURC1	5.1073	5.98236	6.52375	6.81745	6.57202	5.38286	6.563	6.31026	6.89499	6.90893	6.75407	6.89229	6.60583	4.36516	6.13074	6.8957	7.20692	6.94495	6.96433	7.34892
RPL32	11.2623	11.7372	12.3759	11.3882	11.8606	10.5733	12.0509	12.161	11.7321	12.5037	11.8786	11.6071	11.7107	11.1068	12.0632	11.5879	12.0994	11.7937	12.0349	12.2823
TEC	7.02452	5.48592	4.94497	4.58874	5.723	4.60123	4.79449	5.79018	4.7487	4.7571	4.28767	4.96344	3.89885	4.75435	4.4482	4.00714	4.01947	4.60227	4.06702	4.60681
RAB4B	4.69918	4.33467	4.45073	4.39021	4.46323	4.88949	4.55139	4.50847	4.42043	4.32282	4.55383	4.30717	4.06999	5.55674	3.88745	4.23659	3.93164	4.40476	4.46323	4.55139
EGLN2	4.69918	4.33467	4.45073	4.39021	4.46323	4.88949	4.55139	4.50847	4.42043	4.32282	4.55383	4.30717	4.06999	5.55674	3.88745	4.23659	3.93164	4.40476	4.46323	4.55139
RAB4B-EGLN2	4.69918	4.33467	4.45073	4.39021	4.46323	4.88949	4.55139	4.50847	4.42043	4.32282	4.55383	4.30717	4.06999	5.55674	3.88745	4.23659	3.93164	4.40476	4.46323	4.55139
ZNF547	2.78502	3.6077	4.04973	2.76503	3.51489	4.10006	3.97743	4.29609	2.81832	2.78172	2.32421	3.36216	3.30986	2.71188	3.70678	2.97581	1.92792	3.39596	3.56027	3.41182
LY86	3.77556	4.16265	4.42406	4.31533	3.97382	3.81936	4.43717	4.13068	4.4912	4.55985	4.53651	4.60835	4.28023	4.53981	4.85791	4.51149	3.51328	4.20971	4.54622	5.02321
VASH1	5.51548	4.35376	4.91773	6.03727	4.0954	5.28911	6.3276	5.76634	5.28758	4.64893	5.27815	4.50198	5.20843	4.43229	4.77461	4.91773	5.3495	5.04092	4.93326	5.66841
SHARPIN	7.61486	9.21585	6.88835	6.53132	7.01193	6.99699	7.04543	6.53941	6.74574	7.20621	6.78677	6.03756	6.01847	6.4865	6.37599	6.40804	6.23982	6.07302	5.7538	6.42586
ZAP70	4.02867	3.43974	4.20557	4.07603	4.34972	3.77123	4.24699	4.63742	3.64787	4.26826	4.96036	4.2573	3.90702	5.46622	4.61217	4.77242	4.37045	4.79567	4.39706	5.23711
LPAR2	6.77155	8.01434	7.16862	7.06227	7.36279	6.53363	8.3246	6.46767	7.21683	7.6843	6.97506	7.04476	7.65545	7.73657	7.0865	7.23726	7.19247	6.97506	6.96391	6.78914
SVEP1	4.07367	4.33803	4.48854	5.61842	3.71443	4.12422	4.00589	4.36011	4.52804	4.54973	5.23094	4.47778	5.09145	5.3132	4.25239	4.69325	4.47216	4.86828	4.81479	4.73591
RBM18	4.27701	6.17065	4.82512	4.58892	4.93916	5.81003	5.64897	4.59012	6.74695	4.49822	4.53651	5.99449	6.23944	3.68595	5.25202	5.24507	5.21152	4.66802	4.93492	5.21152
PPP6R1	6.7433	6.97403	6.0475	6.82035	6.59597	5.92118	6.10952	5.82619	5.41098	6.639	6.05655	5.91967	6.08962	5.82344	6.3811	6.54482	6.79607	6.31311	5.64787	6.39194
IGHG3	4.46844	3.72963	3.06943	3.74382	4.19289	4.18139	4.8634	4.37809	3.88626	4.3072	4.53651	4.07893	3.59009	5.23889	4.06094	3.68303	3.19997	3.54889	4.02853	4.08214
IGHV3-23	4.46844	3.72963	3.06943	3.74382	4.19289	4.18139	4.8634	4.37809	3.88626	4.3072	4.53651	4.07893	3.59009	5.23889	4.06094	3.68303	3.19997	3.54889	4.02853	4.08214
PRRT3	6.00518	4.64663	5.93903	5.41791	5.38692	5.58015	7.27169	7.09311	5.72358	6.35369	5.25683	5.63617	5.64424	3.07374	6.23462	6.82839	6.09614	6.92154	5.94228	5.51578
ZNF260	7.33215	6.10435	6.67447	7.7361	6.80776	6.75584	6.36324	8.33804	7.70389	5.25032	4.70255	6.63889	6.19819	2.22173	6.21197	6.19529	6.43308	6.10291	5.99427	6.22958
BLVRB	7.3729	7.33441	6.14408	6.62024	7.52468	5.94349	6.42929	6.77643	6.89201	6.22398	6.22398	6.05871	6.62723	6.06529	6.53644	6.4619	6.79628	6.6257	6.21602	6.49864
DDR1-DT	1.63097	1.66415	1.69248	1.82146	2.22376	1.91098	2.03901	2.17643	2.3617	2.61268	3.42521	1.95604	2.08405	5.71936	1.98836	2.39188	2.46979	2.1883	2.71416	2.79566
USP20	8.18735	7.33779	5.358	5.42083	7.01724	5.45907	6.70655	6.23529	5.41945	5.85381	5.82511	5.17159	5.1681	4.82161	5.37939	5.4264	5.88075	5.30299	6.16849	5.87229
HNRNPUL1	5.4537	5.05768	5.00586	4.83111	5.53313	4.55964	5.75017	4.99864	4.51619	5.5542	4.62422	4.26259	4.36795	6.44611	4.96145	4.76937	4.12757	5.0394	4.72877	4.50084
RAPH1	2.70139	2.87348	4.99712	3.94853	3.58169	3.17293	4.07817	4.75997	2.3922	5.4195	4.14768	2.36624	3.27622	3.16109	3.14906	3.23653	3.3042	3.61884	3.47659	3.40168
MFSD13A	3.97753	3.33302	3.91178	4.15191	3.14093	3.76754	4.09057	3.60546	3.59925	4.73803	3.52657	3.8608	3.34311	3.24878	3.52792	3.46997	3.43729	2.6582	3.6392	3.44398
TP53I11	6.10033	4.8626	5.19719	5.63203	5.64315	5.45666	5.60468	4.97927	4.83862	5.42807	5.33015	4.74024	5.17794	6.53242	4.87664	5.4131	5.06726	5.32272	5.02044	5.22979
DGKA	5.28383	5.08907	4.82512	5.03687	5.02671	5.31076	5.46644	4.85833	4.75904	5.42369	4.53651	4.84378	4.51037	5.1588	4.74165	4.68682	4.42921	4.49268	4.5034	4.82075
LINC00408	3.93209	4.08765	4.47241	4.42753	4.05211	4.02697	4.24742	3.94728	4.48322	4.56102	4.83822	4.34961	4.37711	7.32382	4.35417	4.22764	4.38969	4.43249	4.44002	4.25333
SPINK1	1.99977	1.56569	1.82617	3.32609	1.9343	2.0129	2.95147	1.92358	2.14248	2.45178	2.98691	1.74722	3.26258	1.68426	2.88099	3.38848	4.01947	2.17601	2.48907	2.28889
DDX54	6.91437	6.76576	5.09731	6.36149	6.65349	4.54792	5.76072	5.71732	5.34186	5.49118	5.51219	4.94647	4.94953	6.06673	5.55538	5.14154	5.43128	5.06466	5.54002	5.62303
STX16	5.90094	6.31203	6.03942	6.04761	7.17607	5.86772	6.6011	6.84177	6.9525	5.49118	7.29826	6.40357	6.63081	6.16725	6.40791	6.92308	6.20682	6.74696	7.15768	6.97547
CBX6	7.12715	5.97671	7.02844	7.14408	6.64961	6.19881	7.73859	6.30292	7.35348	7.41249	6.61508	7.14408	6.76026	6.15946	7.15551	6.77326	6.93095	7.37497	7.68136	7.48403
FAM89B	6.12673	6.1964	5.40897	5.48883	5.89231	4.99981	5.42462	4.75119	4.78335	4.55985	4.51545	4.65698	4.27525	5.05022	4.47124	4.62336	5.08067	4.79151	4.80681	5.16517
NVL	6.90307	5.96572	6.62245	6.28901	6.07294	6.43109	6.40361	7.19456	6.96951	6.45619	6.47098	6.16001	5.91668	3.1022	6.81268	5.94792	6.51615	6.80094	6.33861	6.05728
KCNG2	2.27648	2.33967	2.53381	2.19639	2.59309	2.47332	2.5662	2.03021	2.06947	2.27693	1.87661	1.83894	1.80673	3.38379	1.946	2.11945	2.83652	2.1201	2.86627	2.48571
KIF17	4.3885	3.82334	4.35128	3.99635	3.89395	3.87266	4.3596	3.77595	3.84631	4.42125	4.19725	4.2994	4.31158	4.66334	4.13831	4.40586	4.15237	4.38323	4.06702	4.00905
RITA1	6.96217	7.24809	6.22012	6.90713	7.21028	6.42718	6.91303	5.92142	6.95479	7.17648	5.35106	6.55157	6.41501	5.31618	6.18667	6.30462	6.88162	6.20053	5.16348	5.70779
GPR143	3.67721	2.5103	3.76814	4.31316	3.88331	5.804	3.3965	3.85368	4.64085	3.36058	3.10783	3.45625	3.28983	3.22689	2.87344	2.44151	3.1091	3.31806	3.44625	2.84889
ZFP37	3.66482	3.73771	3.46556	3.02044	3.2947	2.96485	3.59965	4.32111	3.76628	2.8195	2.43353	3.09845	3.56786	2.42392	3.24083	2.95481	2.58819	4.10209	3.68168	2.75257
UNC50	7.51383	8.60153	7.85331	7.6663	6.85971	7.30259	7.3626	7.22777	8.65138	7.58367	7.40784	8.54051	8.21036	6.24108	7.46453	8.10816	8.00327	7.58956	7.44232	7.80986
TGM3	2.9138	2.7548	3.15039	2.54139	3.09539	3.60169	3.64392	2.77931	2.95072	3.17698	2.47437	2.96793	3.43565	4.94562	3.54521	3.65045	4.02362	3.23827	2.96391	3.40897
ELF4	6.79077	6.5812	7.01302	6.71232	4.22087	6.77548	5.70517	6.59016	5.42471	5.86483	5.59564	6.38798	6.32415	4.71259	5.76167	6.26998	5.64415	5.57866	5.36176	6.07624
CD1A	2.82278	2.54505	5.39709	2.93835	3.33129	3.8248	3.1879	2.65029	2.79067	3.41811	3.71362	3.13134	2.56727	4.20893	2.58592	3.07725	2.8184	3.3496	2.63362	4.00905
FANCM	2.68898	2.39727	2.653	1.80505	2.04898	2.42088	3.33966	3.1462	2.95432	3.20607	3.19033	2.5218	2.7523	2.56694	3.26686	2.39727	2.8898	3.56244	2.41112	2.46003
FKBPL	6.45521	6.65743	6.0173	5.12294	6.44629	4.98689	6.03137	5.7612	5.68397	5.81445	5.01127	5.05902	5.56271	4.77069	4.64578	5.23392	4.28996	5.04183	5.17878	4.95521
DUSP16	3.92021	4.0993	4.21711	4.20451	4.40168	3.7988	4.59682	4.51772	3.97742	4.53923	4.53075	3.93261	4.13945	5.71161	4.80821	3.71606	3.75589	3.94639	4.73508	4.67149
RASGEF1B	3.33078	2.08312	3.25453	2.52596	2.36871	2.22173	2.52008	3.88221	2.88779	2.22371	3.15593	2.70691	2.52139	3.42761	1.91301	2.87333	2.37966	3.02154	3.00325	3.57097
MFSD14B	7.46428	8.21447	7.96331	7.35886	6.64012	7.99361	6.10309	8.03062	8.52886	7.06317	7.93128	9.04823	8.45371	5.21769	7.02077	8.54834	8.67074	7.84321	7.66748	7.85971
XRN1	4.77814	3.80623	3.32531	4.3588	4.2025	3.6995	2.85054	3.77595	4.878	3.70611	3.83609	3.33017	3.26305	2.59054	3.57214	3.46692	3.32928	3.48174	3.30516	3.47578
MECP2	4.42588	4.46001	4.62172	4.82278	5.11628	5.06495	4.6965	4.63742	4.05786	5.27771	4.45543	4.32541	4.24622	4.91526	4.45486	4.91526	4.91893	4.51115	5.2295	4.63028
LRP2	3.10423	4.42641	3.73794	3.48112	2.5978	3.49858	3.53119	3.77715	3.39096	2.95079	2.57978	2.82031	2.82966	3.26847	2.65807	2.85715	3.67074	2.79874	2.75883	2.64663
PTPN22	2.53191	2.7548	3.35098	3.23558	3.03375	3.53511	3.27233	3.13819	3.09075	3.0077	3.90699	3.18159	3.22617	3.4045	3.40619	3.66474	2.90038	3.3496	3.88235	3.79627
TONSL	4.48104	6.21556	4.81792	5.35775	5.06259	4.83117	5.20347	4.30235	4.97388	4.72747	4.50564	4.45158	4.22143	4.33429	3.83568	3.60192	3.43203	3.98332	3.91384	3.77946
CD48	3.67721	3.86687	4.06093	3.81234	4.16307	4.45322	4.59811	4.32465	4.08765	4.28776	4.15435	4.42509	4.63293	5.16875	4.39973	4.76305	5.15009	4.25348	4.9796	6.24986
SMPDL3B	4.94565	5.34079	3.92306	3.17908	2.96081	3.32213	3.92306	3.53368	4.89752	2.99012	3.34016	2.93589	3.67063	3.30241	3.33325	3.46997	3.37545	3.0174	2.96048	3.85161
CBY1	6.9415	7.89264	6.68884	7.38109	6.80059	7.28767	7.16646	6.97161	7.947	6.53213	8.07393	8.81912	8.75882	5.8965	8.14837	8.85062	8.06297	8.68929	7.58464	7.35161
KIAA1671	2.61319	4.55985	2.87815	2.98514	4.32784	2.48268	3.90487	2.55345	3.26116	3.03889	4.32799	3.4741	3.96839	3.30241	3.13069	3.25919	2.69532	3.56563	3.09585	3.42066
KREMEN2	6.29621	5.91985	6.21663	7.1294	5.35439	7.14238	5.99469	7.55083	5.33385	5.58015	5.25906	4.9751	5.13925	5.62114	5.03763	4.66753	4.6595	5.11052	5.09223	5.737
DSCR4	3.60754	3.76193	4.0719	4.54667	4.33898	3.93631	4.33365	4.21984	4.09755	4.06999	4.38583	3.28293	4.02897	4.80615	3.95503	3.37383	3.68156	3.18601	4.249	3.30455
BEST1	4.51965	3.83655	4.58998	3.8497	4.57925	4.58778	4.48998	4.31616	4.51842	4.66107	4.4309	4.06702	3.83553	5.89489	4.06702	4.34531	3.41872	3.92262	3.17109	4.75798
NEFH	4.43616	3.21217	3.46661	4.49124	3.51081	3.5966	5.04978	3.92585	3.51081	4.18965	3.1639	3.30491	3.00236	4.50206	3.84326	3.15991	3.2978	3.24291	3.18539	3.29474
INTS1	2.89159	3.12699	3.1179	3.03895	2.49289	2.59963	2.49377	2.97776	2.93432	3.03895	2.59117	3.00994	2.45848	3.20119	2.44778	2.83033	2.68556	3.03895	2.71395	2.70542
ACKR1	4.09003	3.69433	4.14354	3.25919	3.03141	3.66019	4.78353	3.80547	3.18307	4.14208	4.76415	3.80547	3.98085	5.63089	3.97661	4.76723	3.79831	4.66614	4.23425	4.71269
TNFRSF11A	2.96146	2.7548	3.76131	3.36775	3.23176	2.90671	3.54392	2.71188	3.60953	3.11877	3.46427	2.59967	3.27383	4.07567	3.34361	3.01839	2.8413	3.02248	3.44625	2.85951
HPF1	7.58133	6.50031	7.22727	6.8872	6.88366	7.31642	6.82854	7.32576	7.37736	6.2451	7.0958	8.09477	8.05632	5.24362	7.18923	7.51129	6.65792	7.66953	7.31526	7.42092
FAAP24	5.65648	4.05835	4.30779	4.48353	4.85197	3.99346	3.85332	4.45644	4.66105	4.59866	4.36486	3.98457	4.13086	5.70302	4.557	4.59866	4.61531	4.54026	4.23425	4.49311
BMP1	2.17064	2.88476	2.52219	2.60209	3.09981	3.00581	2.986	3.28796	2.55352	2.79908	2.26074	3.02314	3.15989	3.18647	2.10839	2.37333	2.80157	2.14744	2.98167	2.86584
CASKIN2	5.68401	5.30647	4.77917	4.99278	5.13139	4.84646	5.6679	4.8488	4.23279	5.02044	4.20324	4.08359	4.39513	5.01791	4.44372	4.31061	4.6619	4.88054	4.97274	4.66277
PELI1	8.04282	7.66864	7.918	7.11321	5.70052	6.34826	6.52908	6.43678	7.95236	6.87446	7.38779	7.06874	7.60778	5.18273	7.58146	7.66159	7.88738	7.50603	7.59093	7.79615
MAMLD1	7.00738	5.40205	6.03233	4.46952	5.96153	6.87946	5.87281	7.18387	5.41625	6.41546	5.64436	5.28975	5.64713	6.90035	5.64713	5.74382	5.50622	5.45284	5.87173	6.06746
ASB6	7.25711	6.96819	6.363	6.93455	7.06764	6.64864	7.25715	7.39901	6.13457	5.9777	5.92844	5.57722	5.9083	6.4865	6.36366	6.23838	6.19009	6.07381	6.10432	6.28431
DPY19L1P1	3.24026	3.28901	3.30241	3.25919	2.53598	3.40021	3.27959	2.44762	2.65221	2.36874	3.72522	3.33616	3.29825	2.01003	3.38318	3.29825	4.23542	4.5275	3.23858	3.69927
DNAL1	1.54823	1.82821	2.14409	2.13444	2.12531	1.93179	2.50988	1.97053	2.16723	2.87104	2.12298	2.35168	2.14339	2.0386	2.53547	2.71292	2.89047	3.06799	1.9266	1.86425
HADHB	8.88757	9.43638	9.46272	9.93251	9.10168	8.68547	8.9614	9.14476	10.2493	9.27716	9.25412	10.0266	10.1547	6.84287	9.79192	9.74011	10.0195	9.37394	9.62373	9.47247
PLEKHG2	5.70388	5.72278	5.82345	6.14036	6.23255	5.4222	6.80176	6.54254	5.93119	6.60465	6.47797	5.88549	5.70181	7.46163	6.42139	5.98665	5.99246	5.62258	6.19768	6.26291
ECE1	7.30464	6.76479	6.2077	6.46696	6.26051	6.16627	6.65201	6.44771	6.14753	6.12709	6.29822	5.93281	6.34106	6.86936	6.28144	5.72561	5.55814	5.73871	5.95085	6.28657
TMEM115	5.55014	5.98969	4.90428	4.19054	4.90698	4.17951	4.21286	4.57705	4.95507	4.55985	4.41521	4.20148	4.75503	3.094	4.09917	4.83733	4.76097	4.0614	3.66822	4.7521
HGS	8.02361	7.67027	5.92524	7.15595	6.54835	6.73874	7.06313	7.18505	5.41499	6.56182	6.2261	5.66829	6.07128	5.8556	5.62045	6.44835	6.20682	6.13933	6.35106	5.93621
CSRP1	9.68406	8.3555	7.72169	8.627	8.4164	8.39587	8.76747	7.88499	7.97824	8.89093	9.36259	8.63577	8.77675	8.22507	8.30898	8.0365	8.46428	8.27573	8.11025	9.40906
FUT9	1.89193	2.06372	1.95635	2.2243	2.02217	2.31934	2.11941	1.93783	1.67946	1.96335	2.59734	3.6881	2.67972	3.06262	2.83108	2.92519	5.5776	3.79821	2.19364	2.46128
